NOME_SUBTIPO_DE_CURSOS,CODIGO_CURSO,CURSO,EIXO_TECNOLOGICO,MODALIDADE,CARGA_HORARIA_CURSO,SITUACAO_ATIVO,CODIGO_UNIDADE_DE_ENSINO,UNIDADE_DE_ENSINO,UF,CODIGO_MUNICIPIO,MUNICIPIO,INICIO,DESISTENCIA,QTDADE_ALUNOS
Graduação,59,Graduação em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46750,FACULDADE UNIFICADA DO ESTADO DE SAO PAULO,SP,3529401,Mauá,2023,0,10
Graduação,6,Enfermagem,Ambiente e Saúde,EAD,1200,t,25014,CENTRO UNIVERSITÁRIO FUNDAÇÃO DE ENSINO OCTÁVIO BASTOS - UNIFEOB - Campus II - Mantiqueira,SP,3549102,São João da Boa Vista,2023,1,10
Graduação,50,ADMINISTRAÇÃO,Gestão e Negócios,Educação Presencial,800,t,47003,FACULDADE TRÊS MARIAS (FTM) - ITAPORANGA (POLO EAD),PB,2507002,Itaporanga,2021,,60
Técnico,28,Técnico em Vigilância em Saúde,Ambiente e Saúde,Educação Presencial,1200,t,43130,FACULDADE DE ENSINO SUPERIOR E FORMAÇÃO INTEGRAL - FACULDADE DE ENSINO SUPERIOR E FORMAÇÃO INTEGRAL - CAMPUS 697778,SP,3516705,Garça,2021,1,60
Graduação,6,Enfermagem,Ambiente e Saúde,EAD,1200,t,32207,FACULDADE DE CIÊNCIAS HUMANAS E BIOLÓGICAS E DA SAÚDE - UNIDADE SEDE - CAMPUS PRIMAVERA DO LESTE,MT,5107040,Primavera do Leste,2023,0,30
Graduação,6,Enfermagem,Ambiente e Saúde,Educação Presencial,1200,t,31941,FACULDADE SANTA TEREZINHA - FACULDADE SANTA TEREZINHA - UNIDADE BRASILIA,DF,5300108,Brasília,2023,0,
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46819,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - UNIASSELVI - POLO DE APOIO PRESENCIAL DE IPATINGA/MG,MG,3131307,Ipatinga,2021,0,20
Técnico,232034,Técnico em Serviços Jurídicos,Gestão e Negócios,EAD,800,t,31591,Centro Universitário Funorte (UNIFUNORTE) - Unidade JK,MG,3143302,Montes Claros,2020,3,20
Graduação,59,Graduação em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,50139,CENTRO UNIVERSITÁRIO CESUCA - CESUCA - CAMPUS SEDE,RS,4303103,Cachoeirinha,2023,0,30
Graduação,59,Graduação em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46827,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE ITAPECURU MIRIM/MA,MA,2105401,Itapecuru Mirim,2023,2,30
Técnico,378734,TÉCNICO EM SERVIÇOS DE RESTAURANTE E BAR,"Turismo, Hospitalidade e Lazer",EAD,800,t,50069,CENTRO UNIVERSITÁRIO INTEGRADO DE CAMPO MOURÃO - UNIDADE CAMPUS,PR,4104303,Campo Mourão,2021,0,30
Graduação,59,Graduação em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46803,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - UNIASSELVI - POLO DE APOIO PRESENCIAL DE FARROUPILHA/RS,RS,4307906,Farroupilha,2023,0,40
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,EAD,800,t,46862,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE PORTÃO/RS,RS,4314803,Portão,2022,1,20
Técnico,56,Técnico em Logística,Gestão e Negócios,Educação Presencial,800,a,50002,FACULDADE DE ENSINO SUPERIOR PELEGRINO CIPRIANI - FASPEC,MT,5103403,Cuiabá,2023,1,60
Graduação,59,Graduação em Recursos Humanos,Gestão e Negócios,EAD,800,a,46881,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE SÃO MATEUS DO SUL/PR,PR,4125605,São Mateus do Sul,2023,1,20
Graduação,6,Enfermagem,Ambiente e Saúde,Educação Presencial,1200,t,31864,FACULDADE ANHANGÜERA DE RIBEIRÃO PRETO - Unidade SEDE,SP,3543402,Ribeirão Preto,2023,0,20
Graduação,59,Graduação em Recursos Humanos,Gestão e Negócios,EAD,800,t,24663,UNIVERSIDADE LUTERANA DO BRASIL - ULBRA - POLO JI-PARANÁ,RO,1100122,Ji-Paraná,2023,1,20
Graduação,59,Graduação em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,a,46777,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE BRASÍLIA/DF - UNIDADE 5,DF,5300108,Brasília,2023,1,30
Graduação,57,Marketing,Gestão e Negócios,Educação Presencial,800,t,46804,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - UNIASSELVI - POLO DE APOIO PRESENCIAL DE FÁTIMA/BA,BA,2910750,Fátima,2023,1,50
Graduação,9,Farmácia,Ambiente e Saúde,Educação Presencial,1200,a,50017,FACULDADE SANTA TEREZA,AM,1302603,Manaus,2024,0,20
Graduação,3,Biotecnologia,Produção Industrial,Educação Presencial,1200,t,50274,FACULDADE TRÊS MARIAS - FTM - Faculdade Três Marias,PB,2507507,João Pessoa,2021,1,30
Técnico,23,Técnico em Radiologia,Ambiente e Saúde,Educação Presencial,1200,a,46693,FACULDADE DE CIÊNCIAS E SAÚDE EDUFOR - CAMPUS TURU,MA,2111300,São Luís,2024,1,20
Graduação,59,Graduação em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,a,46890,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE TELÊMACO BORBA/PR,PR,4127106,Telêmaco Borba,2023,0,60
Graduação,6,Enfermagem,Ambiente e Saúde,EAD,1200,t,47925,FACULDADE ANHANGUERA PITÁGORAS DE JUNDIAÍ - UNIDADE SEDE,SP,3525904,Jundiaí,2023,2,
Técnico,147,TÉCNICO EM PAISAGISMO,Produção Cultural e Design,EAD,1000,t,50137,FACULDADE DE CIÊNCIAS HUMANAS ESUDA,PE,2611606,Recife,2020,5,10
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,EAD,800,t,46832,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE JI-PARANÁ/RO,RO,1100122,Ji-Paraná,2021,2,20
Graduação,59,Graduação em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,a,46839,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE MÃE DO RIO/PA,PA,1504059,Mãe do Rio,2023,0,30
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,EAD,800,t,46782,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE CAMOCIM/CE,CE,2302602,Camocim,2022,0,40
Graduação,52,Graduação em Comércio Exterior,Gestão e Negócios,EAD,800,t,47098,CENTRO UNIVERSITÁRIO INTERNACIONAL UNINTER - PAP CURITIBA 05,PR,4106902,Curitiba,2022,1,20
Graduação,59,Graduação em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46892,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE TOMÉ-AÇÚ/PA,PA,1508001,Tomé-Açu,2023,2,20
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,EAD,800,a,46864,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE RIO BRANCO/AC - UNIDADE 1,AC,1200401,Rio Branco,2023,4,20
Técnico,232039,Técnico em Soldagem,Controle e Processos Industriais,EAD,1200,a,50121,FACULDADES INTEGRADAS DE ARACRUZ-FAACZ,ES,3200607,Aracruz,2024,0,
Técnico,84,Técnico em Desenho de Construção Civil,Infraestrutura,Educação Presencial,1200,a,30451,UNIVERSIDADE PITÁGORAS UNOPAR - LONDRINA/PR - PIZA - SEDE,PR,4113700,Londrina,2024,1,10
Graduação,59,Graduação em Recursos Humanos,Gestão e Negócios,EAD,800,a,46884,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE SETE LAGOAS/MG,MG,3167202,Sete Lagoas,2024,1,10
Técnico,60,Técnico em Secretariado,Gestão e Negócios,EAD,800,a,46610,"Centro Universitário de Ensino, Ciência e Tecnologia do Paraná (UniEnsino) - SEde",PR,4106902,Curitiba,2024,0,60
Técnico,21,Técnico em Podologia,Ambiente e Saúde,Educação Presencial,1200,a,50212,FACULDADE SETE LAGOAS - FACSETE - Prédio Novo nº 86,MG,3167202,Sete Lagoas,2024,0,60
Graduação,59,Graduação em Recursos Humanos,Gestão e Negócios,EAD,800,t,46896,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE VIAMÃO/RS,RS,4323002,Viamão,2024,3,30
Graduação,59,Graduação em Recursos Humanos,Gestão e Negócios,EAD,800,t,50234,Faculdade ENAU (FacEnau) - CAMPUS PRINCIPAL,SP,3543303,Ribeirão Pires,2024,0,
Graduação,59,Graduação em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,a,46831,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE JEQUIÉ/BA,BA,2918001,Jequié,2024,2,20
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,EAD,800,a,31490,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - ITUPORANGA - POLO ITUPORANGA,SC,4208500,Ituporanga,2024,0,20
Técnico,232045,Técnico em Manutenção de Máquinas Pesadas,Controle e Processos Industriais,EAD,1200,a,50116,FACULDADE TECSOMA - CAMPUS FAZENDINHA,MG,3147006,Paracatu,2024,0,30
Graduação,59,Graduação em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,24860,CENTRO UNIVERSITÁRIO ATENAS - UNIATENAS - Unidade I,MG,3147006,Paracatu,2024,1,30
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,EAD,800,a,46897,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE VISEU/PA,PA,1508308,Viseu,2024,1,30
Graduação,59,Graduação em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,a,24645,UNIVERSIDADE LUTERANA DO BRASIL - ULBRA - POLO SÃO JERÔNIMO,RS,4318408,São Jerônimo,2024,1,40
Técnico,125,Técnico em Panificação,Produção Alimentícia,EAD,800,a,31769,Universidade Universus Veritas Guarulhos - Univeritas UNG - Guarulhos Centro,SP,3518800,Guarulhos,2024,0,20
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,EAD,800,a,46777,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE BRASÍLIA/DF - UNIDADE 5,DF,5300108,Brasília,2024,1,60
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,a,46881,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE SÃO MATEUS DO SUL/PR,PR,4125605,São Mateus do Sul,2024,1,20
Graduação,57,Marketing,Gestão e Negócios,Educação Presencial,800,t,46947,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE PORTO ALEGRE/RS - UNIDADE 1,RS,4314902,Porto Alegre,2023,1,20
Técnico,27,Técnico em Segurança do Trabalho,Segurança,Educação Presencial,1200,a,31179,Centro Universitário CEUNI FAMETRO - SEDE - CAMPUS MANAUS,AM,1302603,Manaus,2024,0,20
Técnico,39,Técnico em Eletrônica,Controle e Processos Industriais,Educação Presencial,1200,a,30451,UNIVERSIDADE PITÁGORAS UNOPAR - LONDRINA/PR - PIZA - SEDE,PR,4113700,Londrina,2024,1,30
Técnico,27,Técnico em Segurança do Trabalho,Segurança,EAD,1200,a,24885,UNIVERSIDADE CESUMAR (UNICESUMAR) - MARINGÁ,PR,4115200,Maringá,2024,1,50
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,EAD,800,a,46890,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE TELÊMACO BORBA/PR,PR,4127106,Telêmaco Borba,2024,0,20
Técnico,18,Técnico em Nutrição e Dietética,Ambiente e Saúde,EAD,1200,a,31769,Universidade Universus Veritas Guarulhos - Univeritas UNG - Guarulhos Centro,SP,3518800,Guarulhos,2024,2,30
Graduação,59,Graduação em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46832,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE JI-PARANÁ/RO,RO,1100122,Ji-Paraná,2024,5,20
Técnico,21,Técnico em Podologia,Ambiente e Saúde,EAD,1200,a,24885,UNIVERSIDADE CESUMAR (UNICESUMAR) - MARINGÁ,PR,4115200,Maringá,2022,2,60
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,EAD,800,t,46839,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE MÃE DO RIO/PA,PA,1504059,Mãe do Rio,2022,0,
Técnico,8,Técnico em Estética,Ambiente e Saúde,Educação Presencial,1200,a,30451,UNIVERSIDADE PITÁGORAS UNOPAR - LONDRINA/PR - PIZA - SEDE,PR,4113700,Londrina,2022,0,10
Técnico,10,TÉCNICO EM GERÊNCIA EM SAÚDE,Ambiente e Saúde,Educação Presencial,1200,a,46451,CENTRO UNIVERSITÁRIO FAEL - UNIFAEL - CAMPUS LAPA BOQUEIRÃO,PR,4113205,Lapa,2022,1,20
Técnico,124,Técnico em Confeitaria,Produção Alimentícia,Educação Presencial,800,t,43426,CENTRO UNIVERSITÁRIO DO NORTE - uninorte - Unidade de Ensino XV,AM,1302603,Manaus,2022,2,30
Graduação,57,Marketing,Gestão e Negócios,Educação Presencial,800,a,47002,FACULDADE TRÊS MARIAS (FTM) - PEDRO AFONSO (POLO EAD),TO,1716505,Pedro Afonso,2023,4,40
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,Educação Presencial,800,t,46892,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE TOMÉ-AÇÚ/PA,PA,1508001,Tomé-Açu,2022,0,20
Graduação,52,Graduação em Comércio Exterior,Gestão e Negócios,Educação Presencial,800,t,24885,UNIVERSIDADE CESUMAR (UNICESUMAR) - MARINGÁ,PR,4115200,Maringá,2022,1,20
Graduação,59,Graduação em Recursos Humanos,Gestão e Negócios,EAD,800,t,46864,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE RIO BRANCO/AC - UNIDADE 1,AC,1200401,Rio Branco,2024,1,20
Técnico,16,Técnico em Meio Ambiente,Ambiente e Saúde,EAD,1200,a,46818,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - CENTRO UNIVERSITÁRIO LEONARDO DA VINCI,SC,4207502,Indaial,2022,0,
Graduação,50,ADMINISTRAÇÃO,Gestão e Negócios,Educação Presencial,800,a,47098,CENTRO UNIVERSITÁRIO INTERNACIONAL UNINTER - PAP CURITIBA 05,PR,4106902,Curitiba,2023,,10
Técnico,133,TÉCNICO EM COMPOSIÇÃO E ARRANJO,Produção Cultural e Design,Educação Presencial,1200,a,25091,CENTRO UNIVERSITÁRIO METODISTA - CAMPUS: UNIDADE CENTRAL IPA,RS,4314902,Porto Alegre,2022,0,10
Técnico,28,Técnico em Vigilância em Saúde,Ambiente e Saúde,Educação Presencial,1200,a,50103,Faculdades Sulamérica Bahia - Campus Principal,BA,2919553,Luís Eduardo Magalhães,2022,0,60
Graduação,6,Enfermagem,Ambiente e Saúde,EAD,1200,t,46618,CENTRO UNIVERSITÁRIO IMEPAC - ARAGUARI - UNIDADE SEDE,MG,3103504,Araguari,2023,0,60
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,EAD,800,t,46884,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE SETE LAGOAS/MG,MG,3167202,Sete Lagoas,2022,0,30
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,EAD,800,t,46896,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE VIAMÃO/RS,RS,4323002,Viamão,2022,0,
Técnico,232034,Técnico em Serviços Jurídicos,Gestão e Negócios,EAD,800,t,46722,CENTRO UNIVERSITÁRIO DE GOIÁS UNI- ANHANGUERA,GO,5208707,Goiânia,2022,0,20
Graduação,59,Graduação em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,31490,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - ITUPORANGA - POLO ITUPORANGA,SC,4208500,Ituporanga,2024,3,30
Técnico,53,Técnico em Contabilidade,Gestão e Negócios,EAD,800,t,46831,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE JEQUIÉ/BA,BA,2918001,Jequié,2022,0,30
Técnico,28,Técnico em Vigilância em Saúde,Ambiente e Saúde,EAD,1200,a,50239,CENTRO UNIVERSITÁRIO DE CIÊNCIAS E EMPREENDEDORISMO -  UNIFACEMP,BA,2928703,Santo Antônio de Jesus,2022,2,30
Graduação,59,Graduação em Recursos Humanos,Gestão e Negócios,Educação Presencial,800,t,46724,FACULDADE TRÊS MARIAS,PB,2507507,João Pessoa,2024,0,40
Graduação,6,Enfermagem,Ambiente e Saúde,Educação Presencial,1200,a,50139,CENTRO UNIVERSITÁRIO CESUCA - CESUCA - CAMPUS SEDE,RS,4303103,Cachoeirinha,2023,0,20
Técnico,64,Técnico em Transações Imobiliárias,Gestão e Negócios,Educação Presencial,800,t,47000,FACULDADE TRÊS MARIAS (FTM) - GUARABIRA I (POLO EAD),PB,2506301,Guarabira,2022,1,60
Graduação,59,Graduação em Recursos Humanos,Gestão e Negócios,EAD,800,t,46761,CENTRO UNIVERSITÁRIO LEONARDO DA VINCI - POLO DE APOIO PRESENCIAL DE ÁGUA BRANCA/PI,PI,2200202,Água Branca,2024,1,20
Técnico,56,Técnico em Logística,Gestão e Negócios,EAD,800,t,24613,UNIVERSIDADE LUTERANA DO BRASIL - ULBRA - CAMPUS CANOAS,RS,4304606,Canoas,2022,1,20
Graduação,6,Enfermagem,Ambiente e Saúde,EAD,1200,t,42750,FACULDADE DE IPORÁ - FAI - FACULDADE DE IPORÁ,GO,5210208,Iporá,2023,0,20
Técnico,232050,Técnico em Cuidados de Idosos,Ambiente e Saúde,EAD,800,t,43111,UNIVERSIDADE DA AMAZÔNIA - UNAMA - campus sede,PA,1501402,Belém,2022,1,30
Graduação,50,ADMINISTRAÇÃO,Gestão e Negócios,EAD,800,a,24956,UNIVERSIDADE NILTON LINS - UNINILTON LINS - CAMPUS MANAUS,AM,1302603,Manaus,2023,1,50
Técnico,55,Técnico em Finanças,Gestão e Negócios,Educação Presencial,800,t,50002,FACULDADE DE ENSINO SUPERIOR PELEGRINO CIPRIANI - FASPEC,MT,5103403,Cuiabá,2020,1,20
Técnico,8,Técnico em Estética,Ambiente e Saúde,Educação Presencial,1200,t,46999,ESCOLA DE ENSINO SUPERIOR DO AGRESTE PARAIBANO - UNIDADE SHOPPING,PB,2506301,Guarabira,2020,0,30
Técnico,32,Técnico em Multimeios Didáticos,Desenvolvimento Educacional e Social,EAD,1200,t,47002,FACULDADE TRÊS MARIAS (FTM) - PEDRO AFONSO (POLO EAD),TO,1716505,Pedro Afonso,2020,1,20
Técnico,232050,Técnico em Cuidados de Idosos,Ambiente e Saúde,EAD,800,t,50239,CENTRO UNIVERSITÁRIO DE CIÊNCIAS E EMPREENDEDORISMO -  UNIFACEMP,BA,2928703,Santo Antônio de Jesus,2020,1,60
Técnico,51,Técnico em Comércio,Gestão e Negócios,EAD,800,t,46955,FACULDADE DESCOMPLICA  - campus principal,RJ,3304557,Rio de Janeiro,2020,0,
Técnico,378732,TÉCNICO EM DESIGN GRÁFICO,Produção Cultural e Design,EAD,1000,t,24461,UNIVERSIDADE CRUZEIRO DO SUL - CAMPUS: UNIDADE SEDE,SP,3550308,São Paulo,2020,2,10
Técnico,131,Técnico em Artesanato,Produção Cultural e Design,EAD,800,t,50137,FACULDADE DE CIÊNCIAS HUMANAS ESUDA,PE,2611606,Recife,2020,5,20
Técnico,56,Técnico em Logística,Gestão e Negócios,Educação Presencial,800,t,41986,CENTRO UNIVERSITÁRIO DE PATOS DE MINAS - UNIDADE SEDE - CAMPUS PATOS DE MINAS,MG,3148004,Patos de Minas,2020,2,30
